review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
es_0666935,product_es_0323229,reviewer_es_0004590,1,"Quería comentarles la falta seriedad en la entrega del producto, me llevan diciendo que llegará desde el 8 de enero y estamos a 20, por favor seriedad, espero que alguien se ponga en contacto conmigo y seáis un poco más formales, además, mi puntuación sería 0 cero deberías ponerla",José Luis,es,jewelry
es_0880146,product_es_0315133,reviewer_es_0004107,4,"Réplica del controlador de la NeoGeo CD para ser usado en NeoGeo Mini. Es una muy buena réplica pero ni la palanca ni la botonera está a la altura del mando original. Sólo si vas a usar el modo de pantalla grande, si quieres 2 jugadores o si eres coleccionista, te interesará esta compra.",Correcto,es,video_games
es_0436162,product_es_0926286,reviewer_es_0240941,5,"Me ha encantado, es perfecto. Era justo lo que estaba buscando. Gracias",Perfecto,es,jewelry
es_0822543,product_es_0718865,reviewer_es_0817845,3,"Son bonitos y para un recién nacido el tamaño es perfecto , como eran para un regalo no sé si son cómodos de poner",Son bonitos,es,jewelry
es_0483678,product_es_0195533,reviewer_es_0178644,4,"Lo compré sin estar muy segura de cómo sería la sujeción de los mandos, pero estoy muy satisfecha, la carga se hace correctamente y es muy cómodo.",Cumple su cometido,es,video_games
es_0856419,product_es_0231142,reviewer_es_0386622,3,Desgraciadamente Amazon no protege bien las cajas de los amiibo así que no lo recomiendo para coleccionistas.,Caja chafada,es,video_games
es_0582332,product_es_0410149,reviewer_es_0895666,3,"Buena y rápida entrega, pero la calidad del juego no es muy buena, un poco decepción",Ni fu ni fa,es,video_games
es_0228975,product_es_0950204,reviewer_es_0846179,4,"es divertido pero sin duda todavía necesita mejorar (mas armadura, equilibrar y mas) pero sigo queriendo jugar",Me gusta,es,video_games
es_0819596,product_es_0086848,reviewer_es_0393918,5,No estan mal pero muchos estan repetidos,Bueno...,es,jewelry
es_0390577,product_es_0827451,reviewer_es_0643677,5,Preciosa y buenos materiales,Calidad/precio buena,es,jewelry
es_0452155,product_es_0447851,reviewer_es_0938787,1,Uno de los pendientes no cierra..no podré ponermelos. Bonitos si son pero el cierre no me gusta nada se abre con facilidad. Posibilidades de perderlos.,No recomiendo,es,jewelry
es_0244605,product_es_0554610,reviewer_es_0645250,4,El collar me ha encantado lo que no me ha gustado es que puse otra dirección para que lo entregaran y hubo un lío que me costó solucionar para encontrarlo,Precioso,es,jewelry
es_0596052,product_es_0963292,reviewer_es_0881885,4,"Han llegado pronto y bien embaladas.se corresponde con la imagen, aunque en vez de la azul mandaron otra morada,una de las verdes tiene un pequeño pique,pero los acabados son buenos están bien pegadas.Por este precio lo recomiendo,en las tiendas las encuentras bastante más caras.",Contenta con el producto.,es,jewelry
es_0490766,product_es_0171707,reviewer_es_0212721,1,Hoy es el día límite y no me he llegado el producto.,Descontento..,es,video_games
es_0778889,product_es_0851037,reviewer_es_0001695,5,"En principio parece un gran producto, funciona correctamente. Tiene tres sistemas para adiestrar al perro sin recurrir necesariamente al de descargas.",Excelente Producto,es,jewelry
es_0675651,product_es_0021580,reviewer_es_0432932,4,"Nuevo precintado. La mismo precio que tiendas de videojuegos, pero te lo traen a casa..",Extras de edición especial,es,video_games
es_0944387,product_es_0169955,reviewer_es_0116231,5,A mi hijo Le ha encantado.,El paquete ha llegado en perfectas condiciones,es,video_games
es_0473074,product_es_0661556,reviewer_es_0936429,5,Todo correcto pero despues lo encontré mucho mas barato y devolvió. Empresa muy amable y muy fácil.para devolverlo. Gracais,Servicio excellente,es,video_games
es_0943595,product_es_0843675,reviewer_es_0089790,4,Es super cómodo no pesa mucho ni ocupa mucho espacio buena fijación de volante y pedales yo tengo montado thrustmaster t300 rs y pedales t3pa pro y lo que no me gusta es el volante queda un poco bajo,Playseat,es,video_games
es_0504904,product_es_0254419,reviewer_es_0391063,3,"A ver, por el precio no se puede pedir tampoco una excesiva calidad y más cuando cada poco tiempo está en oferta. Pero ni los cristales son originales, ni la cadena y el metal en el que va realizado la joya son de buena calidad porque manchan al poco tiempo de uso. La cadena además se ve barata y la joya parece de los chinos. En fin, gasten un poco más y compren algo de mejor calidad y si lleva cristales o joyas con nombre, que vengan con un certificado de autenticidad, el cual por cierto este artículo no traía.","Por el precio bien, pero no es nada de lo que dice ser.",es,jewelry
es_0351629,product_es_0642004,reviewer_es_0182837,1,Pues q pone q es un collar y mas bien es una pulsera,Muy pequeño,es,jewelry
es_0165735,product_es_0663295,reviewer_es_0072841,2,"Para pc mola mucho ,pero no funciona con la rapsberry, por un poco más comprate uno oficial y te sale mejor, no es un cable fijo se lo tienes que poner,encima no puedes modificarlo fácilmente","Si es para pc si,si no entonces pasa",es,video_games
es_0837248,product_es_0384682,reviewer_es_0956832,5,"Me han encantado, tienen un brillo azul precioso y puestos quedan muy bonitos estoy encantada con esta compra",Preciosos,es,jewelry
es_0374870,product_es_0064485,reviewer_es_0804672,3,"El puntero no funciona desde el volante. Por lo demás bien, un plástico decente.",Puntero no funciona.,es,video_games
es_0929754,product_es_0782240,reviewer_es_0163938,1,"Bonitas y muy frágiles. Muy delgado el palito, se dobla al intentar poner la tuerca.",Bonitas y muy frágiles.,es,jewelry
es_0318714,product_es_0152920,reviewer_es_0933751,2,El diseño si me ha gustado. Pero se hacen negras enseguida,Decepcion,es,jewelry
es_0074002,product_es_0775639,reviewer_es_0537699,5,Llegó a tiempo y en perfecto estado,Todo correcto,es,video_games
es_0663763,product_es_0705193,reviewer_es_0549891,2,Se rayó a los seis meses,No recomiendo,es,video_games
es_0926883,product_es_0603900,reviewer_es_0909101,4,Muy chulos pero un poco grandes,Me va muy bien y buen precio,es,jewelry
es_0639536,product_es_0362716,reviewer_es_0863144,3,Es un poco pequeña pero la regalaré a y me la pondre,Ques bonita,es,jewelry
es_0468918,product_es_0141001,reviewer_es_0102212,2,"Deberían cambiar las fotos. Te llevas una desilusión al ver las piedras ""son pequeñas y opacas"". Me hubiera gustado más calidad aunque fueran más caras.",Fotografia excelente y que no coincide con la realidad.,es,jewelry
es_0959603,product_es_0694067,reviewer_es_0246142,3,"arañazos y marcas de uso, quizás del transporte",Parece usado,es,video_games
es_0209867,product_es_0143083,reviewer_es_0672754,5,Perfecto y en tiempo,Perfecto,es,video_games
es_0914819,product_es_0143141,reviewer_es_0554085,5,Geniales vienen con una buena tuerca para que se ajusten perfectamente muy buenos,Ok,es,jewelry
es_0369680,product_es_0536024,reviewer_es_0652646,3,"Tal cual se indica en la descripción, pero cuando quieres meter el cargador también, pues no cierra o si lo haces es a presión. Por eso no la volvería a comprar",Pequeña para todo,es,video_games
es_0101455,product_es_0658071,reviewer_es_0598640,1,nunca funciono... asi es que lo devolvi. ningun problema en la devolucion al menos. no quede satisfecha porque era un regalo,no funciono en ningun momento,es,video_games
es_0797539,product_es_0608680,reviewer_es_0814064,5,Excelente producto.Necesario para toda PS4 Pro.Cumple doble función una estética y otra para aumentar la superficie de disipación del calor y mantener la consola refrigerada.,Excelente.,es,video_games
es_0964338,product_es_0653123,reviewer_es_0127601,1,Jamás me llegó. No entiendo como Amazon tiene vendedores externos tan sinvergüenzas.,Decepción,es,video_games
es_0781341,product_es_0198277,reviewer_es_0082710,1,Llego roto. Partida por lamitad la piedra.,Mal embalaje,es,jewelry
es_0357214,product_es_0634369,reviewer_es_0535960,2,Son bonitas pero se rompen con la mirada. Una pena,Bonitas pero muy frágiles,es,jewelry
es_0993978,product_es_0823852,reviewer_es_0417026,2,"los pendientes son bonitos, los he pedido porque tenia unos iguales y los he perdido pero estos son más grandes y pesan mucho, por lo que me he llevado una decepción.",decepción,es,jewelry
es_0628943,product_es_0302212,reviewer_es_0732204,2,El producto no me ha funcionado la imagen se sigue viendo borrosa.,No ha funcionado,es,video_games
es_0268807,product_es_0880048,reviewer_es_0467318,3,"Hay que tener en cuenta que el juego es una ampliación y si no tienes el juego inicial, no vale para nada.","Es una expansión del juego, NO es el juego.",es,video_games
es_0357664,product_es_0938713,reviewer_es_0863650,5,"Funda de muy buena calidad, sobre todo para su precio Ajusta perfectamente y protege muy bien el mando. Fue para un regalo y le encantó. El vendedor muy atento. 100% recomendable.",Muy buena relación calidad-precio.,es,video_games
es_0544787,product_es_0783794,reviewer_es_0008975,3,Cuando se moja por la ducha se dilatan las cuerdas,"Para lo que vale, no está mal. Quedan muy bien",es,jewelry
es_0526429,product_es_0417253,reviewer_es_0621523,2,"Son de plástico, medidas distintas y se rompen en seguida. No recomendaría su compra, los tuve que tirar a la basura",Mala calidad,es,jewelry
es_0621520,product_es_0047642,reviewer_es_0878214,1,Son demasiado grandes,Muy grandes,es,jewelry
es_0292457,product_es_0634244,reviewer_es_0980214,2,"Las perlas, o lo qué sean, están bien son bonitas y relacion precio calidad no pueden ser mejores; pero no les doy mejor puntuación porque no puedo entender que no tengan la tuerca, para mi unos pendientes se componen en éste caso de la perla y la tuerca, si no cómo se aguantan en las orejas??. Es una pena qué por una tontería qué no vale nada no puedan tener mucha mejor puntuación",PENDIENTES??,es,jewelry
es_0346332,product_es_0778259,reviewer_es_0993542,5,"El artículo llegó tal como se ve en las fotos, muy bien en todos los aspectos, gracias.",Muy bien,es,jewelry
es_0795329,product_es_0217365,reviewer_es_0118030,1,"Solo puedo decir que aun siguiendo todos los pasos y algun tutorial, no consegui que funcionara en mi consola. Creo que lo hice bien pero dejare un % a la duda de si fui yo el culpable de no conseguir que funcionase.",No me gusto,es,video_games
es_0412358,product_es_0443059,reviewer_es_0324900,1,"Vendedor no recomendado. Me han enviado la pulsera que no era. He realizado el pedido para regalo de cumpleaños, por lo que cuando he visto que la pulsera era la que le ha dado la gana enviarme me ha decepcionado bastante. La peor experiencia que he tenido en Amazon.",Vendedor No Recomendado,es,jewelry
es_0196390,product_es_0353844,reviewer_es_0773381,1,"Se me ha vendido un producto como oro de 18 k y no es oro. Si se indica una cosa y después el producto no es lo que se indica ....a la persona que le hice el regalo le dio una reacción alérgica, porqué esta hecho con otro metal y lo que menos tiene es oro blanco de 18 k como indica. La descripción no corresponde con el material de la joya si. Aunque el precio sea inferior al mercado .... Si se indica que es una joya de oro de 18 k y luego no es oro. Uno compra confiado y se le regala a una persona pensando que es oro y tiene metal que da alergia... Me siento estafado",El producto no es lo que venden,es,jewelry
es_0813164,product_es_0289861,reviewer_es_0989455,3,Es para consola XL la normal queda muy grande,Es grande,es,video_games
es_0081250,product_es_0864900,reviewer_es_0689945,4,"Estoy muy satisfecho en cuanto al título y la poca tardanza en llegar. Lo que no me gustó fue el que me envió el cartucho a casa, lo insertó en mi buzón y no esperó a que yo contestara. No supe que me llegó hasta el día siguiente que me dio por mirar.",Muy satisfecho... excepto el individuo que me lo entregó,es,video_games
es_0416528,product_es_0765739,reviewer_es_0005677,1,No tiene nada que ver la foto con lo que te llega a casa.,No se parece la foto al collar,es,jewelry
es_0064929,product_es_0650869,reviewer_es_0865462,5,"Tamaño perfecto, ni enormes ni muy pequeños y los enganches son muy cómodos. El diseño es muy bonito y modern.",Fashion,es,jewelry
es_0950909,product_es_0483004,reviewer_es_0661816,2,"No se puede ajustar a una mano de hombre NORMAL , mas bien es para las muñecas de mujer, por lo tanto mi calificacion es de no ser nada de util,ya que el relojero no puede hacer nada. Muchas Gracias",NO SE PUEDE AJUSTAR,es,jewelry
es_0810303,product_es_0379546,reviewer_es_0613769,2,"No se parece al de la foto, no es ovalado es completamente redondo y las piedras no tienen esos colores, la verdad no es tan bonito. Yo estoy algo descontenta.",Abalorio,es,jewelry
es_0140852,product_es_0008251,reviewer_es_0888209,3,"El tamaño, sería mejor menos y un poco más grandes",El servicio,es,jewelry
es_0136680,product_es_0432311,reviewer_es_0847514,5,"Fue un regalo , y le encantó y no es muy grande",Complemento,es,jewelry
es_0894043,product_es_0049215,reviewer_es_0781734,1,"Pedí unos gemelos que según la fotografía tienen un aspecto grabado y muy detallado y me enviaron la caja junto con otros con una calidad y un precio inferior. Y además vinieron rotos. Por supuesto, los he devuelto. Cuidado con este vendedor",No se corresponde con la imagen,es,jewelry
es_0788979,product_es_0000828,reviewer_es_0144735,1,"Por parte de amazon todo correcto. Los desarrolladores del juego no han solucionado los problemas, el juego se queda bloqueado. Una pena porque es muy dinámico y entretenido.",Magic Johnson,es,video_games
